id,created_at,screen name,text
1321011217545097216,2020-10-27 08:49:52,priyen1183,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
https://t.co/x18bMyGD6s

via… https://t.co/IOZOntBzbX"
1321011123068432385,2020-10-27 08:49:29,PIBAgartala,The Prime Minister Shri Narendra Modi interacted with beneficiaries of PM SVANIDHI Yojana from Uttar Pradesh throug… https://t.co/7s6qeSPmOW
1321011072522981376,2020-10-27 08:49:17,irshad_rathi,Kashmir has been bearing the brutalities of Indian Security Forces. Atrocities of Indian soldiers are not being sto… https://t.co/9WQbCjFP7e
1321011052767711232,2020-10-27 08:49:12,MidageM,Male Govt Employees Now Entitled to Child Care Leave - https://t.co/I5EZ6Uw7mo - The Centre has entitled male emplo… https://t.co/70XYK27JFb
1321010980734685184,2020-10-27 08:48:55,Ven070670,"@narendramodi Jay Hind Jay Bharat

https://t.co/BZO8i9mjEn Shri Narendra Modi Ji, your Prioritzed Importance, Respe… https://t.co/tPW0kF0OrO"
1321010940834390017,2020-10-27 08:48:46,badgervail,"@donliedusadied Did Narendra Modi, Emmanuel Macron, Angela Markel, Giuseppe Conte, Andrés Manuel López Obrador &amp; Ja… https://t.co/zNc84fMJRL"
1321010878460817408,2020-10-27 08:48:31,sreeprayag,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/6v7FXpIYD5

via… https://t.co/gAl587kZ2P"
1321010861381578752,2020-10-27 08:48:27,zahidpatka,"#IndiaEnergyForum
Kudos PM @narendramodi JI Govt India saw transformational reforms in the energy sector in the las… https://t.co/t7usnKKjNN"
1321010793685475334,2020-10-27 08:48:11,RajeevBhati15,श्री Narendra Modi जी ने देश को जागरुक करते हुए सावधानी बरतने के लिए कहा हे।ईसलिए आज  ITO चोंक पर श्री आदेश गुप्ता… https://t.co/s77Q1EIRkp
1321010673627787264,2020-10-27 08:47:42,IYCGaya,"Save the farmer, save the youth, this is not a small campaign but it is a big mass movement, the youth and farmers… https://t.co/3PqfQNq5AS"
1321010655722426369,2020-10-27 08:47:38,parekh_time,Narendra Modi walking out of Karan Thapar Interview https://t.co/PZID8SJKCW via @YouTube
1321010527804542976,2020-10-27 08:47:07,parekh_time,CNN IBN Narendra Modi 2110 2007 https://t.co/NTwjgIqzwt via @YouTube
1321010319032987648,2020-10-27 08:46:17,Shivamk90129234,"@SushilModi @jkantjha waise to mai narendra Modi ji ka supporter hu
jo bjp hinduo ko le kr itna aggressive rhti thi… https://t.co/3dDl9WZqLB"
1321010294974418944,2020-10-27 08:46:12,Ven070670,"@narendramodi Sad,May God bless the departed souls of Shri Mahesh Bhai Kanodia &amp; Shri Naresh Bhai Kanodia to Rest I… https://t.co/kSzAiErFfl"
1321010290129948674,2020-10-27 08:46:11,sunilsharma8922,"इस शख्स की पीएम मोदी ने की तारीफ, वैन में बनाई लाइब्रेरी, गरीब बच्चों तक पहुंचाते हैं किताब
https://t.co/FN76zDSEzQ… https://t.co/WY9azzWyvV"
1321010286451740673,2020-10-27 08:46:10,badgervail,"@p_yelvington @kayleighmcenany Did Narendra Modi, Emmanuel Macron, Angela Markel, Giuseppe Conte, Andrés Manuel Lóp… https://t.co/cCPSOpXF0V"
1321010201655267328,2020-10-27 08:45:49,PatrikaUP,"पीएम मोदी को भाया वाराणसी के मोमोज बेचने वाले अरविंद का आइडिया, कहा सब लोग इनसे सीखें
https://t.co/OuOO21uYw6… https://t.co/v4CKXyJxrR"
1321010144898019329,2020-10-27 08:45:36,IntersticeNomad,@GampaSD Narendra Modi has failed as a Hindu if those cops who shot at Hindus aren't terminated from service.
1321010107581431808,2020-10-27 08:45:27,badgervail,"@rogueDRock @kayleighmcenany Did Narendra Modi, Emmanuel Macron, Angela Markel, Giuseppe Conte, Andrés Manuel López… https://t.co/Ar42l7iNUj"
1321010070226759682,2020-10-27 08:45:18,ChiranjeevJain2,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/t9kXFkoTNz via N… https://t.co/3myZWp2SAH"
1321010028447453184,2020-10-27 08:45:08,badgervail,"@Spiker715 @kayleighmcenany Did Narendra Modi, Emmanuel Macron, Angela Markel, Giuseppe Conte, Andrés Manuel López… https://t.co/FFCgfzjp6T"
1321009977176150017,2020-10-27 08:44:56,Narsimhan17,@billshortenmp Australia is a running mad  dog of American imperialism no self respect no esteem no shame no pride… https://t.co/Ysk3NVFigH
1321009788709289985,2020-10-27 08:44:11,Mukeshkashyap90,"Save the farmer, save the youth, this is not a small campaign but it is a big mass movement, the youth and farmers… https://t.co/jLcdwuXy8T"
1321009740906987520,2020-10-27 08:44:00,mahesh_zarkar,"PM delivers inaugural address at 4th India Energy Forum
https://t.co/V7hHdKKMte via NaMo App https://t.co/FwlcjD9WA5"
1321009727900422144,2020-10-27 08:43:56,badgervail,"@RandyBroResist @kayleighmcenany Did Narendra Modi, Emmanuel Macron, Angela Markel, Giuseppe Conte, Andrés Manuel L… https://t.co/1L1iYGSotM"
1321009686464753666,2020-10-27 08:43:47,GulhaneShyam,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
https://t.co/wnx5h0ozmT

via… https://t.co/B99ZkabbjV"
1321009645834489856,2020-10-27 08:43:37,Narsimhan17,@ScottMorrisonMP Australia is a running mad  dog of American imperialism no self respect no esteem no shame no prid… https://t.co/mRYNa79F8g
1321009359963369472,2020-10-27 08:42:29,ShaktiK39157260,"The BJP and the Narendra Modi government are repeatedly raising their voice against the farmers of the country, in… https://t.co/dSmlTGGg3u"
1321008869439459329,2020-10-27 08:40:32,ISHWARLALSAHU4,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
https://t.co/nReUO2dFUh

via… https://t.co/ZDyrWlN4wd"
1321008103161094145,2020-10-27 08:37:29,OverMotivation,https://t.co/9JHar7hnPU
1321008054284947456,2020-10-27 08:37:17,Ven070670,"@narendramodi Wonderful

https://t.co/BZO8i9mjEn Shri Narendra Modi Ji, in your wider wisdomed governance, the meas… https://t.co/7guXDvy86D"
1321007715263541249,2020-10-27 08:35:57,rajesh_ojha0909,"PM extends greetings on the occasion of Infantry Day
https://t.co/FDVM2DoGQ8 via NaMo App https://t.co/3quXErNSOk"
1321007605435691014,2020-10-27 08:35:30,OpIndia_in,₹1.70 लाख करोड़ की गरीब कल्याण योजना से आत्मनिर्भर बन रहे रेहड़ी-पटरी वाले: PM मोदी ने यूपी के ठेले वालों से किया… https://t.co/JRZxDFFmX0
1321007571805745153,2020-10-27 08:35:22,JaganNKaushik,"PM Shri Narendra Bhai Modi is a Great Leader &amp; true Son of Maa Bharati !

Then CM of Gujarat, Narendra Modi was unn… https://t.co/KeysrkNXYR"
1321007464192610304,2020-10-27 08:34:57,92Major2,"31.#KashmirBlackDay
Afghan peace deal is also not being absorbed by India that's why Narendra Modi can resort to an… https://t.co/5pI3xyxIe6"
1321007386375548930,2020-10-27 08:34:38,moneycontrolcom,PM Narendra Modi says his govt has acknowledged the honesty &amp; hard work of street vendors by offering them loans th… https://t.co/dKVPQaMypH
1321007329853149185,2020-10-27 08:34:25,INDIAisGR8at70,".n/2
over-use of these methods which yield diminishing returns after a point.

The high index of opposition unity t… https://t.co/wV0B53SpmS"
1321007307379986434,2020-10-27 08:34:19,sunilsharma8922,"मन की बात: पीएम नरेन्द्र मोदी ने तमिलनाडु के हेयरड्रेसर से बात की, लाइब्रेरी की पहल की सराहना की… https://t.co/dijAD7Qxyt"
1321007225259782150,2020-10-27 08:34:00,airnewsalerts,"Prime Minister Narendra Modi says, in a span of two days, the country has lost both Mahesh and #NareshKanodia. https://t.co/xpvUMu2Lwt"
1321007202484715523,2020-10-27 08:33:54,sunilsharma8922,"सीमाओं पर सैनिकों को याद करें, उनके लिए एक दीया जलाएं: पीएम नरेन्द्र मोदी
https://t.co/moeqOQKzax via NaMo App https://t.co/fvxtAoYPKR"
1321007168565485568,2020-10-27 08:33:46,SNSingh60820657,"घ

Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/dk0y573W52

v… https://t.co/qlPYnBooni"
1321007057395347456,2020-10-27 08:33:20,sunilsharma8922,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
https://t.co/2rA3dvJpee via N… https://t.co/ANFjlnNNW4"
1321006988415873026,2020-10-27 08:33:03,DevKuma43943937,"@BefittingFacts @NitishKumar @SushilModi Ye lov da Sushil ko mai ghar mai ghusne aa du vote k liye..

Sara vote Nar… https://t.co/gbNCVnzgEb"
1321006980392247297,2020-10-27 08:33:01,92Major2,"29.#KashmirBlackDay
Narendra Modi and Indian Forces are the biggest terrorists and the killer of humanity and minor… https://t.co/pjTNIJUwDU"
1321006750972203008,2020-10-27 08:32:07,irshad_rathi,"#KashmirBlackDay
Islamabad wants to “commemorate” August 5--the day the Narendra Modi government scrapped Article 3… https://t.co/8n3MU5p3Va"
1321006669543940096,2020-10-27 08:31:47,LokmatNewsHindi,"बिहार विधानसभा चुनावः दरभंगा, मुजफ्फरपुर और पटना में रैली करेंगे पीएम मोदी, भूपेन्द्र यादव का ट्वीट-आपका स्वागत है… https://t.co/rke1zuzWlt"
1321006661583077376,2020-10-27 08:31:45,Ven070670,"@munnabhaillb7 @narendramodi Private players are much accountable than ""Govt Employees""

By default, Private Owned… https://t.co/nb6jiSDLoL"
1321006413116821504,2020-10-27 08:30:46,Newtons3rd_law,@Shehzad_Ind And Narendra Modi is marching along with Rahul Gandhi
1321006412189765633,2020-10-27 08:30:46,AkashPa49288940,"ईस्ट हो या वेस्ट, नॉर्थ हो या साउथ भाजपा ही बेस्ट.

लद्दाख स्वायत्तशासी परिषद के चुनावों में BJP की यह जीत प्रधानमं… https://t.co/Nu0Kj9L7lB"
1321006257088520192,2020-10-27 08:30:09,prabhatkhabar,"पीएम मोदी के निर्देश पर बद्रीनाथ के विकास का मास्टर प्लान तैयार, श्रद्धालुओं को मिलेगी ये सुविधाएं
#PMModi… https://t.co/FzM2XFZl2r"
1321006147697082368,2020-10-27 08:29:43,92Major2,"26.#KashmirBlackDay
Chaudhry Sarwar said that the world is mere looking at this upheaval which may have dangerous c… https://t.co/8UtFRLCsjJ"
1321006120241033217,2020-10-27 08:29:36,sureshseshadri1,@ChowkidarChokra @nilesh_pat @IndianRajeshNCo @Visalmama @_ankahi @NetaNiyanta @keeranl @nair_hena @Priyakhi2… https://t.co/4ulFDaiCTD
1321005741491154944,2020-10-27 08:28:06,SaktiPrasadJen6,"@narendramodi Shri Narendra Modi sir 
Justice for Nikita"
1321005521520988160,2020-10-27 08:27:14,dear_consumer,"वेंडर प्रीती से मोदी बोले- नवरात्रि में खूब फल बिके होंगे, जवाब मिला- बैंक लोन की एक किस्त भी जमा कर दिया 
 
 https://t.co/6OAup518Ts"
1321005450238840832,2020-10-27 08:26:57,Sarphiri333,"The Kashmiris, today, are being rendered homeless in their own homeland which they had inhabited for centuries, whi… https://t.co/60fLHUtxRj"
1321005337835520001,2020-10-27 08:26:30,biswajitroy2009,"Thanks Narendra Modi ji &amp; Amit Shah ji for scrapping article 370, 35A. https://t.co/ZjvM5rcqPD"
1321005168549195778,2020-10-27 08:25:49,aditytiwarilive,स्वनिधि योजना के लाभार्थियों से पीएम का संवाद: लखनऊ के पटरी दुकानदार विजय बहादुर से मोदी ने पूछा; क्या नई पीढ़ी के… https://t.co/YPKVpx1VH6
1321005057639247872,2020-10-27 08:25:23,manishraibjp,दिल्ली भाजपा द्वारा चलाए जा रहे जागरूकता अभियान के तहत नोएडा मोड़ पर नोएडा से दिल्ली और दिल्ली से नोएडा आने जाने वा… https://t.co/4ymXCtANHz
1321005053952421888,2020-10-27 08:25:22,Ven070670,@munnabhaillb7 @narendramodi Congress(INC) Governance subtly attempted to sell India by not laying  policy for Indi… https://t.co/UHGw5AKyYo
1321004878982905859,2020-10-27 08:24:40,Pramod_Tiwari47,"450 gigawatt  upto 2030 will be acchived under  the great leader  ship of P.M
 Shree  Narendra Modi  ji.
Because  :… https://t.co/KtzK09HCR5"
1321004661629833218,2020-10-27 08:23:49,Hriday38114228,"@ippatel Does Narendra Modi has spine to call this an act of Islamist terrorism ? No, he only wants to win election… https://t.co/dXr9Ft8bUZ"
1321004408469999616,2020-10-27 08:22:48,Reeta257599,@aajtak @kamaljitsandhu श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रार्थना… https://t.co/5I5bx9ILRc
1321004302370926592,2020-10-27 08:22:23,Hriday38114228,@ShefVaidya Does Narendra Modi has spine to call this is an act of Islamist terrorism like French President did ? N… https://t.co/OOaSHOguyY
1321004246502907904,2020-10-27 08:22:10,Anwar_is_here,@tavleen_singh Are you happy with the beard of Moualana Narendra Modi or Shaikh Ramdev baba??
1321004007712669696,2020-10-27 08:21:13,refugeemessage,Greetings to all ranks of our courageous infantry on the special occasion of Infantry Day. India is proud of the ro… https://t.co/GQNDHQryFN
1321003944097689601,2020-10-27 08:20:57,TV9Bharatvarsh,"गुजरात दंगों की जांच करनेवाले सीबीआई के पूर्व डायरेक्टर आरके राघवन ने सनसनीखेज दावा किया है.

#GujaratRiots |… https://t.co/R5pwETc5lw"
1321003882059759616,2020-10-27 08:20:43,earlypostdaily,Greetings to all ranks of our courageous infantry on the special occasion of Infantry Day. India is proud of the ro… https://t.co/6CJEiLoMSO
1321003801902379009,2020-10-27 08:20:24,SPTyagi20,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
https://t.co/YAQfWC7ndm via N… https://t.co/HY286hR110"
1321003796055535617,2020-10-27 08:20:22,Arijithaan,@TOIIndiaNews @SecPompeo meets Doval that means he met @narendramodi bcz Doval is right hand of Narendra Modi
1321003719727591425,2020-10-27 08:20:04,dna,#AmritaRao's husband #RJAnmol recalls his conversation with PM #NarendraModi during #lockdown; here's what he told… https://t.co/0ynAtQCiY4
1321003585933504512,2020-10-27 08:19:32,Ven070670,"@munnabhaillb7 @narendramodi Under Our PM Shri Narendra Modi Ji, ""The competent &amp; accountable"" private players,comp… https://t.co/KFgl4U1p3m"
1321003341607043074,2020-10-27 08:18:34,indiainalgeria,Prime Minister Shri Narendra Modi interacts with CEOs of leading oil &amp; gas companies. For more details please read:… https://t.co/9lpECqjZWb
1321003310564831235,2020-10-27 08:18:26,nishat_kh,@ndtv @Ram_Guha Great article! The last para will perhaps impact @JPNadda the most &amp; he may be less critical of Mrs… https://t.co/Ta2hJu6FBw
1321003241082101760,2020-10-27 08:18:10,FABID44478385,@kannadaveera @iAnkurSingh @NitishKumar @SushilModi Why not narendra modi ???
1321003020264427523,2020-10-27 08:17:17,globe_007,"#Breaking
The US delegation is calling on PM Narendra Modi"
1321002991789445120,2020-10-27 08:17:10,Pawazan4,Narendra Modi took oath as Prime Minister and sent additional troops to the occupied state of Jammu and Kashmir. An… https://t.co/zS6p3hJgsP
1321002857277972480,2020-10-27 08:16:38,Amanpre00772857,"@RajatSharmaLive Punjabi traitor and congress Aap people and Nri  people who want dollar rate high,Narendra Modi ki… https://t.co/pXXBRlt2es"
1321002535935709186,2020-10-27 08:15:22,Hairakhan9,"#KashmirBlackDay
Islamabad wants to “commemorate” August 5--the day the Narendra Modi government scrapped Article 3… https://t.co/kjvyk21W9r"
1321001925270216706,2020-10-27 08:12:56,JAkhi85,Kashmir has been bearing the brutalities of Indian Security Forces. Atrocities of Indian soldiers are not being sto… https://t.co/hsu7vOyg6d
1321001878235148290,2020-10-27 08:12:45,nexus_bank,"#SBI #rera #Realstate #Reals #realestate #RBI #PresidentKovind
#pmoindia #pmo #nirmlasitaraman #news #Narendra… https://t.co/V1gctKx2mL"
1321001825659572226,2020-10-27 08:12:32,Abhiram6_,@Mizaaj_ Fake hindu samrat lol... Narendra Modi stole the credit of 2002 while in actuality he was chickening out.
1321001739491790848,2020-10-27 08:12:12,mpsshrangare,"India's energy plan aims to ensure energy justice: PM Modi
https://t.co/7uBxiarQGp via NaMo App https://t.co/LcQh2Xpdw4"
1321001458985275393,2020-10-27 08:11:05,JIBESHKUMARBJP,"दिनांक 28.10.2020 को दिन में 10:00 बजे देश के यशस्वी 
प्रधानमंत्री श्री Narendra Modi जी के दरभंगा में आयोजित जनसभा… https://t.co/a0ChtN5F1G"
1321001320396980224,2020-10-27 08:10:32,Opoyis,"In February 2012, the #SIT filed a closure report, giving a clean chit to #NarendraModi and 63 others, saying there… https://t.co/3MFavDPTYw"
1321001312574726144,2020-10-27 08:10:30,TSRana97281730,@lostsoul_apu @SSRian2111 @narendramodi sahi kaha. people's of Bihar knows well and they will cast their vote to th… https://t.co/ATwyVhrL0Z
1321001160015110147,2020-10-27 08:09:54,murala_messaiha,@narendramodi India King 💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖Narendra Modi sar💖💖
1321001057628008449,2020-10-27 08:09:29,MDJawedHassanA1,National Liar Narendra Modi. https://t.co/sHRGCX4QUU https://t.co/xW0zmcKkQt
1321000884009009152,2020-10-27 08:08:48,murala_messaiha,@narendramodi India king💖💖 Narendra Modi Sir 💖💖
1321000845635248130,2020-10-27 08:08:39,ani_digital,"India is proud of role played by infantry in protecting our nation: PM Narendra Modi

Read @ANI Story |… https://t.co/JcCDENRhlT"
1321000786944348162,2020-10-27 08:08:25,SanjayK23762713,"दो प्रचारक,,,,असाधारण व्यक्तित्व

भारत रत्न नानाजी देशमुख व भावी भारत रत्न 
पीएम Narendra Modi जी संघ शिक्षा वर्ग… https://t.co/I0wKkWFNkc"
1321000264447324160,2020-10-27 08:06:20,PIBAgartala,The Prime Minister Shri Narendra Modi has extended greetings on the occasion of Infantry Day today. https://t.co/R2TTUiKk0a
1321000232696434689,2020-10-27 08:06:13,OurPallipalayam,Prime Minister Narendra Modi has launched a scheme to provide loans to 3 lakh small traders across the country… https://t.co/B0ysWMlCAW
1321000144989343744,2020-10-27 08:05:52,iArunBharti,https://t.co/gQed6sQnel
1321000004819902464,2020-10-27 08:05:18,ABHISHEK_RAI07,@Uncanny_Spirit @BJP4India But now we are talking on problems. Narendra Modi has also been harassed by the Congress… https://t.co/an1bysnHqh
1320999851270774784,2020-10-27 08:04:42,sdt_83,@Being_Humor @SushilModi Newspaper padh rahe hai . Fir uski ek cutting twitter pe post karenge ki kaise Narendra Modi ne unki wah wahi ki.
1320999518284910592,2020-10-27 08:03:22,Khushbo93163883,"@NitishKumar Sir , jaisa ki kahne sunne me a raha he ki bjp apko padnishkasit karke apni party party ka cm banana c… https://t.co/SxzB5Asbul"
1320999322108841984,2020-10-27 08:02:36,HelloNNewman,Will narendra modi who had the time to tweet because Shabana Azmi was in a car crash say anything now or only celeb… https://t.co/HUp9hbrO6Y
1320999243784593408,2020-10-27 08:02:17,SaharaSamayNEWS,"प्रधानमंत्री मोदी ने किया यूपी के पटरी दुकानदारों से संवाद, कहा - पहली बार बनी ऐसी योजना
https://t.co/kH6Zv0pCaY"
1320999216584380416,2020-10-27 08:02:10,RajaniBhajan,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/aFDdyj9GTv via N… https://t.co/WX5fSquuD4"
1320999024623759360,2020-10-27 08:01:25,kaushal35804389,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/Zn90AHoXas via N… https://t.co/DrLlQhbo4h"
1320999023658946563,2020-10-27 08:01:24,prabhatkhabar,"Bihar Election 2020: पीएम मोदी के बिहार दौरे से पहले हमलावर हुए तेजस्वी यादव, इन 11 सवालों के मांगे जवाब… https://t.co/XcGzu494gu"
1320998828103798784,2020-10-27 08:00:38,SuvarnaVeerappa,@Lota_warrior @CrypticMiind Narendra Modi has 5 siblings . so total 6
1320998810122768384,2020-10-27 08:00:33,OneindiaBengali,গুজরাত নিয়ে সিবিআই জেরার মুখে নরেন্দ্র মোদী কী করেছিলেন! জানালেন আরকে রাঘবন https://t.co/6mpUm702el
1320998755038945281,2020-10-27 08:00:20,DevarshiJoshi17,"One more wonderful planum  to move forward Gujarat

The Visionary Project of PM Sh. Narendra Modi ji, connecting Sa… https://t.co/JRpII0pmxs"
1320998671282966528,2020-10-27 08:00:00,newsfactohindi,"गुजरात दंगों की जांच पर खुलासा: 9 घंटे की पूछताछ के दौरान नरेंद्र मोदी ने चाय तक नहीं ली, पानी भी साथ लेकर ... - Da… https://t.co/kEH0LhKo0Q"
1320998669340954625,2020-10-27 08:00:00,enavabharat,"SIT के चीफ रहे राघवन का दावा- 9 घंटे की पूछताछ में मोदी ने नहीं ली थी एक भी कप चाय 

Read: https://t.co/aKtSSBQZXC… https://t.co/6J7ea7tevi"
1320998653176221697,2020-10-27 07:59:56,Peekaay23,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
 https://t.co/nugH1OMUSe

via… https://t.co/5jDv49cmd5"
1320998591725326337,2020-10-27 07:59:41,saadhyudu2011,"మన దేశం ప్రపంచ ఇంధన డిమాండ్‌ను పెంచుతుందని ఇండియా ఎనర్జీ ఫోరంలో నరేంద్ర మోదీ వ్యాఖ్య
https://t.co/OP0Yi8Psy7

via N… https://t.co/zoquRZ1wab"
1320997779448066050,2020-10-27 07:56:28,Indsamachar,Greetings to all ranks of our courageous infantry on the special occasion of Infantry Day. India is proud of the ro… https://t.co/V54BgCDkBV
1320997698342842369,2020-10-27 07:56:08,iMNeetin,Reforms we all have been waiting for. Thanks to the PM Narendra Modi led BJP government. We are all proud of our PM! https://t.co/nKaoHnoijO
1320997504264007682,2020-10-27 07:55:22,Indsamachar,"At 4:45 PM this evening, will be inaugurating the National Conference on Vigilance and Anti-Corruption, via video c… https://t.co/NX5RR8OWQ7"
1320997491756523521,2020-10-27 07:55:19,Reeta257599,@aajtak श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रार्थना है हम बहुत बीमा… https://t.co/bOWVSBCjgu
1320997448043483138,2020-10-27 07:55:09,Reeta257599,@BJP4India श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रार्थना है हम बहुत… https://t.co/BL9CIx6zbM
1320997389386223616,2020-10-27 07:54:55,Reeta257599,@republic श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रार्थना है हम बहुत बी… https://t.co/IgR9cCnMfJ
1320997355135664128,2020-10-27 07:54:47,Vidyaraj51,"India’s PM Narendra Modi has put a huge amount of his political capital to support Trump in this election, and he h… https://t.co/Idsck6q4ec"
1320997336768606208,2020-10-27 07:54:42,Reeta257599,@AbhijatMishr श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रार्थना है हम बहु… https://t.co/KYjcsUAnWt
1320997274822930432,2020-10-27 07:54:27,Reeta257599,@ABPNews @RubikaLiyaquat श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रार्थ… https://t.co/FU9rSdu4Hd
1320997207944822785,2020-10-27 07:54:11,Reeta257599,@narendramodi श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रार्थना है हम बहु… https://t.co/j1GwA6trcO
1320997153313939456,2020-10-27 07:53:58,dipunair,"@Ras_hmi_Tweet Not when you have a PM like ours..

https://t.co/fk6GDi5vjM"
1320997138659037184,2020-10-27 07:53:55,Reeta257599,@bstvlive श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रार्थना है हम बहुत बी… https://t.co/OvbaTXtKYR
1320996993540317186,2020-10-27 07:53:20,Reeta257599,@bstvlive श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रार्थना है हम बहुत बी… https://t.co/7FxwFOd6LW
1320996912095346688,2020-10-27 07:53:01,Reeta257599,@news24tvchannel @pcsarangi @narendramodi श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्य… https://t.co/yADvKxEzlb
1320996857091293184,2020-10-27 07:52:48,ORIENS74780653,"ഇന്ത്യ മുന്‍നിര ഊര്‍ജ ഉപഭോക്താവായി മാറുമെന്ന്, ഇന്ത്യ എനർജി ഫോറത്തിൽ നരേന്ദ്ര മോദി
https://t.co/hq5cIhJxsc

via NaM… https://t.co/llzVuJbEwR"
1320996823285157888,2020-10-27 07:52:40,Justfor55714864,@WSTOP79336439 @AkshayK24x7 @foxstarhindi @akshaykumar @republic @narendramodi Narendra Modi wants to discuss about… https://t.co/0GjrLbSQob
1320996674857099264,2020-10-27 07:52:04,Pradeep_gupta1,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
https://t.co/wTO9h6itU0 https://t.co/D1VBgPKT1p"
1320996604363468800,2020-10-27 07:51:48,yogkr,2002 Gujarat Riots Investigation : एसआइटी की नौ घंटे की पूछताछ में मोदी ने नहीं पी थी एक कप चाय भी https://t.co/ZhBTynWJ9J
1320996538194116608,2020-10-27 07:51:32,Reeta257599,@DChaurasia2312 @NewsNationTV श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे… https://t.co/021TRka38q
1320996390059737088,2020-10-27 07:50:56,Reeta257599,@news24tvchannel @asifsuhaf श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रा… https://t.co/bLZtFN1NTq
1320996282295463936,2020-10-27 07:50:31,Reeta257599,@news24tvchannel श्री माननीय प्रधानमंत्री नरेंद्र मोदी श्री माननीय मुख्यमंत्री योगी आदित्यनाथ आपसे प्रार्थना है हम… https://t.co/nhZNRN3uhf
1320996159293280262,2020-10-27 07:50:01,deepak6682,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
 https://t.co/13TD3cQlBy

via… https://t.co/jteKaIrzBB"
1320996047565541377,2020-10-27 07:49:35,EzriMichael,Motivational Stories | The man who stood for his nation | Narendra Modi ... https://t.co/HwFlwswkfF via @YouTube
1320996016137580544,2020-10-27 07:49:27,ETIndustryNews,India will drive global energy demand: PM Narendra Modi #ETIndustryNews https://t.co/6RSzxb7Rh5
1320996007283290113,2020-10-27 07:49:25,Krishan67578868,@narendramodi I love you good morning shree Shri Narendra Modi ji jai hind jai bharat mata ki jay ho modi ji Jay Ho
1320995862785343489,2020-10-27 07:48:51,dibya_nahak,i think parent of all politician are rich because their lifestyle is similar to the mukesh ambani the richest peopl… https://t.co/wYLDFpKxOy
1320995795378688000,2020-10-27 07:48:35,Ramprataplodhii,मा० प्रधानमंत्री Narendra Modi जी ने #MannKiBaat के 25 अक्टूबर के एपिसोड में त्योहारों के दौरान खरीदारी के वक्त… https://t.co/dBejfYaqzv
1320995612452675585,2020-10-27 07:47:51,AliWehbePK,Narendra Modi took oath as Prime Minister and sent additional troops to the occupied state of Jammu and Kashmir. An… https://t.co/08RJWl21nY
1320995488414400512,2020-10-27 07:47:22,DeshGujarat,Prime Minister Narendra Modi condoles passing away of Gujarati Cinema's top actor and former BJP MLA Naresh Kandoia https://t.co/fKj5MuUhDn
